acc_x,acc_y,acc_z,acc_dx,acc_dy,acc_dz,pothole,date
0.138504,0.003525,0.156876,0.023209,0.025559,0.17891,0,1595105909947
0.056885,0.059921,0.248322,-0.081619,0.056396,0.244797,0,1595105910049
-0.003159,0.019852,-0.248352,-0.060044,-0.040069,-0.308273,0,1595105910151
0.104752,0.052353,0.085175,0.107911,0.032501,0.065323,0,1595105910253
0.021011,0.037827,-0.047745,-0.083741,-0.014526,-0.100098,0,1595105910372
0.046387,0.111404,0.040039,0.025376,0.073577,0.002212,0,1595105910459
0.137436,0.061127,-0.398193,0.091049,-0.050277,-0.509597,0,1595105910597
0.026062,0.108612,0.188477,-0.111374,0.047485,0.12735,0,1595105910664
0.136459,0.025101,0.147079,0.110397,-0.083511,0.038467,0,1595105910779
0.08783,0.017258,-0.040344,-0.048629,-0.007843,-0.065445,0,1595105910882
0.057449,0.051224,-0.21637,-0.030381,0.033966,-0.233628,0,1595105910983
0.093811,0.025604,0.341248,0.036362,-0.02562,0.290024,0,1595105911091
-0.035309,-0.037292,0.116501,-0.12912,-0.062896,0.090897,0,1595105911190
-0.014038,0.026215,0.881027,0.021271,0.063507,0.918319,0,1595105911319
0.162796,-0.001053,0.405106,0.176834,-0.027268,0.378891,0,1595105911390
0.052582,0.106979,0.802643,-0.110214,0.108032,0.803696,0,1595105911585
0.076355,0.000214,0.178436,0.023773,-0.106765,0.071457,0,1595105911598
-0.132324,-0.155533,0.394012,-0.208679,-0.155747,0.393798,0,1595105911708
-0.163651,0.023544,0.236893,-0.031327,0.179077,0.392426,0,1595105911892
0.062851,0.062576,0.432419,0.226502,0.039032,0.408875,0,1595105912001
-0.148163,0.024826,0.173584,-0.211014,-0.03775,0.111008,0,1595105912097
0.061783,0.078934,0.906677,0.209946,0.054108,0.881851,0,1595105912199
-0.008957,0.009705,-0.226364,-0.07074,-0.069229,-0.305298,0,1595105912238
-0.062164,0.177689,0.363007,-0.053207,0.167984,0.353302,0,1595105912403
0.073441,0.003647,-0.136353,0.135605,-0.174042,-0.314042,0,1595105912505
0.139725,-0.053757,-0.639114,0.066284,-0.057404,-0.642761,0,1595105912631
-0.011841,0.055267,-0.212708,-0.151566,0.109024,-0.158951,0,1595105912711
-0.082916,0.078735,0.698105,-0.071075,0.023468,0.642838,0,1595105912827
0.20108,0.096024,0.057632,0.283996,0.017289,-0.021103,0,1595105912916
0.233841,-0.010712,-0.562851,0.032761,-0.106736,-0.658875,0,1595105913032
0.202805,0.046158,-0.541199,-0.031036,0.05687,-0.530487,0,1595105913143
0.058929,0.132874,-0.168716,-0.143876,0.086716,-0.214874,0,1595105913224
-0.058289,0.081375,0.226639,-0.117218,-0.051499,0.093765,0,1595105913326
0.066055,0.029526,0.437317,0.124344,-0.051849,0.355942,0,1595105913428
0.017166,-0.023254,0.36142,-0.048889,-0.05278,0.331894,0,1595105913562
0.071808,0.001785,-0.097748,0.054642,0.025039,-0.074494,0,1595105913636
0.075623,-0.038742,-0.149246,0.003815,-0.040527,-0.151031,0,1595105913754
-0.011597,0.080292,0.170609,-0.08722,0.119034,0.209351,0,1595105913852
-0.047882,0.113449,-0.063385,-0.036285,0.033157,-0.143677,0,1595105913958
0.03331,0.118835,-0.117523,0.081192,0.005386,-0.230972,0,1595105914070
-0.034286,0.061844,-0.130356,-0.067596,-0.056991,-0.249191,0,1595105914182
0.114258,0.088806,-0.350876,0.148544,0.026962,-0.41272,0,1595105914289
0.133835,0.021591,-0.386246,0.019577,-0.067215,-0.475052,0,1595105914451
0.084961,0.061844,-0.268906,-0.048874,0.040253,-0.290497,0,1595105914553
0.030518,0.030991,0.823792,-0.054443,-0.030853,0.761948,0,1595105914657
0.066528,-0.046082,-0.227295,0.03601,-0.077073,-0.258286,0,1595105914970
-0.00618,0.174194,0.514511,-0.072708,0.220276,0.560593,0,1595105914970
-0.09935,0.11676,0.714539,-0.09317,-0.057434,0.540345,0,1595105914970
-0.048355,0.174866,0.085464,0.050995,0.058106,-0.031296,0,1595105915169
0.020111,0.067657,0.485703,0.068466,-0.107209,0.310837,0,1595105915271
-0.025986,0.187698,0.838867,-0.046097,0.120041,0.77121,0,1595105915308
0.046143,0.044144,-0.442749,0.072129,-0.143554,-0.630447,0,1595105915475
-0.06102,0.045715,0.457611,-0.107163,0.001571,0.413467,0,1595105915491
0.074646,0.036484,-0.131073,0.135666,-0.009231,-0.176788,0,1595105915607
0.107285,-0.014145,-0.136948,0.032639,-0.050629,-0.173432,0,1595105915681
-0.017975,0.200256,-0.113968,-0.12526,0.214401,-0.099823,0,1595105915783
-0.012695,0.092728,1.128296,0.00528,-0.107528,0.92804,0,1595105915913
0.261841,-0.002731,-1.081512,0.274536,-0.095459,-1.17424,0,1595105916010
0.198318,0.086594,-0.430222,-0.063523,0.089325,-0.427491,0,1595105916113
-0.021332,-0.002533,-0.407486,-0.21965,-0.089127,-0.49408,0,1595105916295
0.013779,0.052567,-0.391174,0.035111,0.0551,-0.388641,0,1595105916321
-0.040482,0.166122,-0.18573,-0.054261,0.113555,-0.238297,0,1595105916500
0.001846,0.147476,0.768753,0.042328,-0.018646,0.602631,0,1595105916603
-0.117065,0.086456,0.042587,-0.118911,-0.06102,-0.104889,0,1595105916705
-0.022079,0.059128,1.079132,0.094986,-0.027328,0.992676,0,1595105916743
0.262634,0.034714,-0.147507,0.284713,-0.024414,-0.206635,0,1595105916908
-0.039291,0.089203,0.147842,-0.301925,0.054489,0.113128,0,1595105916943
-0.010757,0.058151,0.520386,0.028534,-0.031052,0.431183,0,1595105917041
0.074966,0.044098,-0.250412,0.085723,-0.014053,-0.308563,0,1595105917150
-0.288651,0.061127,-1.087601,-0.363617,0.017029,-1.131699,0,1595105917319
-0.114365,-0.091614,1.086838,0.174286,-0.152741,1.025711,0,1595105917421
-0.038422,0.076889,-0.014252,0.075943,0.168503,0.077362,0,1595105917523
-0.073227,0.180496,0.09639,-0.034805,0.103607,0.019501,1,1595105917625
0.146439,-0.029648,0.242859,0.219666,-0.210144,0.062363,1,1595105917728
0.121475,0.12529,-0.968658,-0.024964,0.154938,-0.93901,0,1595105917851
-0.004471,0.161194,0.294937,-0.125946,0.035904,0.169647,0,1595105917933
0.114975,-0.040833,-0.654861,0.119446,-0.202027,-0.816055,0,1595105918048
-0.021835,0.194901,-0.605545,-0.13681,0.235734,-0.564712,0,1595105918159
0.046204,0.094437,0.612793,0.068039,-0.100464,0.417892,0,1595105918248
-0.026016,0.102432,0.505554,-0.07222,0.007995,0.411117,0,1595105918363
0.013123,0.047668,0.711044,0.039139,-0.054764,0.608612,0,1595105918471
0.04689,-0.001541,-0.126068,0.033767,-0.049209,-0.173736,0,1595105918580
-0.100723,0.188583,0.230453,-0.147613,0.190124,0.231994,0,1595105918669
0.088409,-0.000153,0.62175,0.189132,-0.188736,0.433167,0,1595105918780
-0.064178,0.546021,-0.847198,-0.152587,0.546174,-0.847045,0,1595105918956
-0.051941,0.043961,0.215942,0.012237,-0.50206,-0.330079,0,1595105918993
-0.322418,-0.054184,-0.580765,-0.270477,-0.098145,-0.624726,0,1595105919161
-0.159027,0.005753,-0.279922,0.163391,0.059937,-0.225738,0,1595105919264
-0.157608,0.551361,1.089294,0.001419,0.545608,1.083541,0,1595105919366
0.087616,0.137589,-0.319519,0.245224,-0.413772,-0.87088,0,1595105919469
-0.008163,-0.183578,0.271271,-0.095779,-0.321167,0.133682,0,1595105919571
0.132904,0.024765,-0.655563,0.141067,0.208343,-0.471985,0,1595105919674
0.113556,0.029022,-1.046295,-0.019348,0.004257,-1.07106,0,1595105919776
0.183777,0.160324,-1.940247,0.070221,0.131302,-1.969269,0,1595105919878
0.011566,0.216019,0.517731,-0.172211,0.055695,0.357407,0,1595105919981
0.064346,-0.027023,-0.10907,0.05278,-0.243042,-0.325089,0,1595105920083
0.168015,0.036041,0.29187,0.103669,0.063064,0.318893,0,1595105920186
-0.119171,0.126419,0.128754,-0.287186,0.090378,0.092713,0,1595105920301
-0.051605,0.164276,0.778702,0.067566,0.037857,0.652283,0,1595105920415
0.031845,-0.086731,0.112839,0.08345,-0.251007,-0.051437,0,1595105920499
0.056152,-0.008987,-0.064682,0.024307,0.077744,0.022049,0,1595105920697
0.048096,-0.079636,0.30864,-0.008056,-0.070649,0.317627,0,1595105920697
0.198837,0.150192,-0.271988,0.150741,0.229828,-0.192352,0,1595105920830
0.191345,0.162476,-0.7845,-0.007492,0.012284,-0.934692,0,1595105920919
-0.08287,0.079865,-0.197754,-0.274215,-0.082611,-0.36023,0,1595105921120
-0.205994,0.149506,-0.474213,-0.123124,0.069641,-0.554078,0,1595105921139
-0.077942,0.007919,0.68985,0.128052,-0.141587,0.540344,0,1595105921313
0.058044,-0.052216,-0.293915,0.135986,-0.060135,-0.301834,0,1595105921440
-0.369812,0.182938,0.23645,-0.427856,0.235154,0.288666,0,1595105921517
-0.030243,0.099777,-0.752289,0.339569,-0.083161,-0.935227,0,1595105921553
0.236542,-0.082779,-0.804123,0.266785,-0.182556,-0.9039,0,1595105921722
-0.325958,0.228516,0.343384,-0.5625,0.311295,0.426163,0,1595105921824
-0.005966,0.005157,1.069565,0.319992,-0.223359,0.841049,0,1595105921926
0.139465,0.189926,-0.66452,0.145431,0.184769,-0.669677,0,1595105922029
0.054382,0.007065,-0.788391,-0.085083,-0.182861,-0.978317,0,1595105922131
-0.002991,0.115692,-1.171799,-0.057373,0.108627,-1.178864,0,1595105922233
0.060104,0.061188,0.873352,0.063095,-0.054504,0.75766,0,1595105922541
-0.054047,0.105728,-0.376312,-0.114151,0.04454,-0.4375,0,1595105922541
-0.014999,0.278656,1.101486,0.039048,0.172928,0.995758,0,1595105922541
0.171951,0.0271,-0.345093,0.18695,-0.251556,-0.623749,0,1595105922643
0.202377,0.11644,-0.446243,0.030426,0.08934,-0.473343,0,1595105922770
-0.036255,0.080368,0.890869,-0.238632,-0.036072,0.774429,0,1595105922869
0.185226,-0.120102,-0.876709,0.221481,-0.20047,-0.957077,0,1595105922967
0.057114,0.134491,-0.287476,-0.128112,0.254593,-0.167374,0,1595105923053
-0.041855,-0.027664,1.071793,-0.098969,-0.162155,0.937302,0,1595105923173
0.175232,0.132233,-0.496933,0.217087,0.159897,-0.469269,0,1595105923359
0.208191,0.084839,0.206512,0.032959,-0.047394,0.074279,0,1595105923389
-0.180466,-0.056534,-0.089371,-0.388657,-0.141373,-0.17421,0,1595105923565
0.091949,0.023285,0.02861,0.272415,0.079819,0.085144,0,1595105923599
0.057755,0.198807,0.149368,-0.034194,0.175522,0.126083,0,1595105923702
-0.464157,0.181427,0.776978,-0.521912,-0.01738,0.578171,0,1595105923799
-0.114243,0.042725,0.842499,0.349914,-0.138702,0.661072,0,1595105923974
0.00853,-0.138168,0.738647,0.122773,-0.180893,0.695922,0,1595105924077
0.057053,0.092896,-2.212784,0.048523,0.231064,-2.074616,0,1595105924118
-0.335831,0.040726,0.328629,-0.392884,-0.05217,0.235733,0,1595105924282
0.197372,0.06665,-0.131104,0.533203,0.025924,-0.17183,0,1595105924384
-0.008011,0.013947,1.090744,-0.205383,-0.052703,1.024094,0,1595105924486
0.181595,0.263733,-1.253799,0.189606,0.249786,-1.267746,0,1595105924589
-0.020447,-0.01387,0.933304,-0.202042,-0.277603,0.669571,0,1595105924691
0.013474,0.197845,0.26976,0.033921,0.211715,0.28363,0,1595105924794
0.067703,0.029312,-0.456055,0.054229,-0.168533,-0.6539,0,1595105924896
0.089951,0.097443,0.108109,0.022248,0.068131,0.078797,0,1595105924998
0.02507,0.04866,-0.808075,-0.064881,-0.048783,-0.905518,0,1595105925117
-0.13855,-0.069748,-0.77269,-0.16362,-0.118408,-0.82135,0,1595105925204
-0.10791,0.151611,-0.189468,0.03064,0.221359,-0.11972,0,1595105925331
-0.070786,0.041885,0.533157,0.037124,-0.109726,0.381546,0,1595105925508
-0.050064,0.174789,0.125824,0.020722,0.132904,0.083939,0,1595105925531
-0.169373,0.031906,0.841278,-0.119309,-0.142883,0.666489,0,1595105925715
0.000824,-0.032639,0.455444,0.170197,-0.064545,0.423538,0,1595105925728
0.160141,0.18866,0.393219,0.159317,0.221299,0.425858,0,1595105925829
0.07637,0.108093,0.426804,-0.083771,-0.080567,0.238144,0,1595105925957
0.067276,-0.006836,-0.087585,-0.009094,-0.114929,-0.195678,0,1595105926044
0.080093,0.019592,0.698898,0.012817,0.026428,0.705734,0,1595105926149
0.150742,0.349899,0.400955,0.070649,0.330307,0.381363,0,1595105926330
0.229645,-0.00528,0.388702,0.078903,-0.355179,0.038803,0,1595105926367
-0.038376,-0.026505,-0.310867,-0.268021,-0.021225,-0.305587,0,1595105926469
-0.024307,-0.0448,0.927628,0.014069,-0.018295,0.954133,0,1595105926636
-0.003448,-0.010254,-0.716141,0.020859,0.034546,-0.671341,0,1595105926676
0.114029,-0.144989,-0.391968,0.117477,-0.134735,-0.381714,0,1595105926842
0.17305,0.090149,-0.547256,0.059021,0.235138,-0.402267,0,1595105926944
0.169067,0.020081,-0.237228,-0.003983,-0.070068,-0.327377,0,1595105927046
0.023102,0.082657,0.659393,-0.145965,0.062576,0.639312,0,1595105927150
-0.014603,0.147644,0.200912,-0.037705,0.064987,0.118255,0,1595105927264
0.039001,0.039597,-0.972855,0.053604,-0.108047,-1.120499,0,1595105927353
-0.05896,0.075989,0.897766,-0.097961,0.036392,0.858169,0,1595105927456
-0.152588,-0.013306,-0.662262,-0.093628,-0.089295,-0.738251,0,1595105927581
-0.129364,-0.110367,-0.424728,0.023224,-0.097061,-0.411422,0,1595105927661
0.0047,-0.045563,-0.114456,0.134064,0.064804,-0.004089,0,1595105927865
0.064453,0.111237,0.26561,0.059753,0.1568,0.311173,0,1595105927891
0.111557,-0.140259,-0.319183,0.047104,-0.251496,-0.43042,0,1595105928173
-0.058472,0.120712,-0.841431,-0.170029,0.260971,-0.701172,0,1595105928173
0.049957,-0.003601,-1.08136,0.108429,-0.124313,-1.202072,0,1595105928282
-0.090332,0.288818,0.949249,-0.140289,0.292419,0.95285,0,1595105928481
0.047867,0.047455,-0.690933,0.138199,-0.241363,-0.979751,0,1595105928481
0.132797,-0.099197,-0.200562,0.08493,-0.146652,-0.248017,0,1595105928595
0.203735,-0.011368,0.996689,0.070938,0.087829,1.095886,0,1595105928685
0.141479,-0.106705,-0.10022,-0.062256,-0.095337,-0.088852,0,1595105928787
-0.00209,0.097061,-0.083984,-0.143569,0.203766,0.022721,0,1595105928889
0.085297,0.081131,0.481567,0.087387,-0.01593,0.384506,0,1595105928992
-0.090027,-0.027954,-0.604401,-0.175324,-0.109085,-0.685532,0,1595105929095
-0.027496,0.143326,-0.062729,0.062531,0.17128,-0.034775,0,1595105929210
-0.079391,0.105072,0.184052,-0.051895,-0.038254,0.040726,0,1595105929299
0.055862,0.166428,0.311325,0.135253,0.061356,0.206253,0,1595105929421
0.197296,0.033905,-0.667831,0.141434,-0.132523,-0.834259,0,1595105929521
0.073517,-0.013794,-0.28949,-0.123779,-0.047699,-0.323395,0,1595105929621
0.055649,0.052856,-0.220413,-0.017868,0.06665,-0.206619,0,1595105929709
0.004547,0.074875,0.701279,-0.051102,0.022019,0.648423,0,1595105929811
0.149109,0.088333,0.25,0.144562,0.013458,0.175125,0,1595105929927
-0.008591,0.146942,0.847656,-0.1577,0.058609,0.759323,0,1595105930029
0.080734,0.027756,0.291077,0.089325,-0.119186,0.144135,0,1595105930118
0.048889,0.006836,0.177017,-0.031845,-0.02092,0.149261,0,1595105930239
0.012894,0.072083,0.346497,-0.035995,0.065247,0.339661,0,1595105930323
0.066254,-0.089218,-0.262344,0.05336,-0.161301,-0.334427,0,1595105930440
-0.128082,0.047974,-0.313217,-0.194336,0.137192,-0.223999,0,1595105930527
0.00975,0.108551,-0.347809,0.137832,0.060577,-0.395783,0,1595105930733
-0.098434,0.06897,-0.289795,-0.108184,-0.039581,-0.398346,0,1595105930733
0.136566,0.051758,-0.183838,0.235,-0.017212,-0.252808,0,1595105930850
0.062775,0.08223,-0.508667,-0.073791,0.030472,-0.560425,0,1595105930938
0.083099,0.051483,0.159958,0.020324,-0.030747,0.077728,0,1595105931054
-0.000961,0.06282,0.617416,-0.08406,0.011337,0.565933,0,1595105931156
0.01001,0.017883,-0.442154,0.010971,-0.044937,-0.504974,0,1595105931268
-0.043335,0.018875,-0.446075,-0.053345,0.000992,-0.463958,0,1595105931369
0.069992,0.098618,0.228897,0.113327,0.079743,0.210022,0,1595105931551
0.036728,-0.019089,-0.186005,-0.033264,-0.117707,-0.284623,0,1595105931591
0.096451,0.010803,-0.140671,0.059723,0.029892,-0.121582,0,1595105931757
0.088516,0.058716,-0.075104,-0.007935,0.047913,-0.085907,0,1595105931787
-0.139633,0.139694,-0.229065,-0.228149,0.080978,-0.287781,0,1595105931962
-0.040268,0.209854,0.347412,0.099365,0.07016,0.207718,0,1595105932064
0.10318,0.022705,0.397247,0.143448,-0.187149,0.187393,0,1595105932166
-0.006973,-0.081085,-0.420914,-0.110153,-0.10379,-0.443619,0,1595105932268
0.084366,0.091141,0.157333,0.091339,0.172226,0.238418,0,1595105932371
-0.062027,-0.070831,-0.130737,-0.146393,-0.161972,-0.221878,0,1595105932474
0.060898,0.027817,-0.399948,0.122925,0.098648,-0.329117,0,1595105932576
0.151398,0.013824,-0.067215,0.0905,-0.013993,-0.095032,0,1595105932678
0.113708,-0.007935,-0.188553,-0.03769,-0.021759,-0.202377,0,1595105932794
0.001709,0.006485,-0.182007,-0.111999,0.01442,-0.174072,0,1595105932901
0.0504,0.056808,-0.17923,0.048691,0.050323,-0.185715,0,1595105933011
0.105026,0.021301,-0.33844,0.054626,-0.035507,-0.395248,0,1595105933111
0.147522,-0.033325,-0.520248,0.042496,-0.054626,-0.541549,0,1595105933210
0.060181,0.034836,0.187241,-0.087341,0.068161,0.220566,0,1595105933331
-0.050385,0.126465,0.03862,-0.110566,0.091629,0.003784,0,1595105933416
0.03334,-0.003799,0.341858,0.083725,-0.130264,0.215393,0,1595105933600
0.14624,0.03479,0.637085,0.1129,0.038589,0.640884,0,1595105933703
0.077759,0.104309,0.847198,-0.068481,0.069519,0.812408,0,1595105933730
0.087967,-0.035675,0.520935,0.010208,-0.139984,0.416626,0,1595105933906
0.213654,0.111084,0.121979,0.125687,0.146759,0.157654,0,1595105934009
0.148956,0.021973,0.040009,-0.064698,-0.089111,-0.071075,0,1595105934127
0.087646,0.1091,0.767502,-0.06131,0.087127,0.745529,0,1595105934316
0.065002,-0.030701,-0.054199,-0.022644,-0.139801,-0.163299,0,1595105934316
-0.017334,0.120468,0.080658,-0.082336,0.151169,0.111359,0,1595105934459
0.13266,0.050629,0.029877,0.149994,-0.069839,-0.090591,0,1595105934522
0.050964,0.068985,0.084137,-0.081696,0.018356,0.033508,0,1595105934624
0.009811,0.057434,-0.433685,-0.041153,-0.011551,-0.50267,0,1595105934726
0.182571,0.074188,0.370438,0.17276,0.016754,0.313004,0,1595105934829
-0.050034,0.181137,0.846619,-0.232605,0.106949,0.772431,0,1595105934931
0.037094,-0.020386,-0.041199,0.087128,-0.201523,-0.222336,0,1595105935049
0.226868,-0.126877,-0.622742,0.189774,-0.106491,-0.602356,0,1595105935136
-0.025604,0.035995,0.325851,-0.252472,0.162872,0.452728,0,1595105935252
-0.03009,0.018555,0.326675,-0.004486,-0.01744,0.29068,0,1595105935361
0.190063,0.063248,0.301437,0.220153,0.044693,0.282882,0,1595105935458
0.097412,0.105957,-0.549225,-0.092651,0.042709,-0.612473,0,1595105935560
-0.03891,0.028625,0.0242,-0.136322,-0.077332,-0.081757,0,1595105935749
0.132172,0.041138,0.599594,0.171082,0.012513,0.570969,0,1595105935780
0.185532,0.193359,-0.214828,0.05336,0.152221,-0.255966,0,1595105935877
0.123962,-0.196579,0.067566,-0.06157,-0.389938,-0.125793,0,1595105935970
0.024734,0.030106,0.040497,-0.099228,0.226685,0.237076,0,1595105936283
0.094986,0.057953,0.730087,0.070252,0.027847,0.699981,0,1595105936283
-0.094055,-0.144638,-0.772064,-0.189041,-0.202591,-0.830017,0,1595105936365
0.072693,0.023941,0.016922,0.166748,0.168579,0.16156,0,1595105936467
0.039383,0.120377,0.363388,-0.03331,0.096436,0.339447,0,1595105936569
0.054932,0.118103,0.974136,0.015549,-0.002274,0.853759,0,1595105936672
0.006729,0.188889,0.846954,-0.048203,0.070786,0.728851,0,1595105936775
0.208618,0.054626,0.185715,0.201889,-0.134263,-0.003174,0,1595105936877
-0.175064,0.440933,-0.501953,-0.383682,0.386307,-0.556579,0,1595105936979
0.103088,0.002396,0.771957,0.278152,-0.438537,0.331024,0,1595105937081
0.161102,-0.021942,0.40892,0.058014,-0.024338,0.406524,0,1595105937184
0.114777,0.057297,-1.730957,-0.046325,0.079239,-1.709015,0,1595105937286
0.149307,-0.069962,-0.074829,0.03453,-0.127259,-0.132126,0,1595105937425
0.166473,0.107254,-1.018814,0.017166,0.177216,-0.948852,0,1595105937491
-0.146561,0.025009,0.436966,-0.313034,-0.082245,0.329712,0,1595105937593
0.094406,-0.155273,0.548691,0.240967,-0.180282,0.523682,0,1595105937715
-0.004333,0.041824,0.700409,-0.098739,0.197097,0.855682,0,1595105937819
0.031006,0.074371,0.439728,0.035339,0.032547,0.397904,0,1595105937901
0.07103,0.141632,0.250732,0.040024,0.067261,0.176361,0,1595105938029
0.230988,0.035934,-0.392731,0.159958,-0.105698,-0.534363,0,1595105938106
0.085068,0.014526,-0.420822,-0.14592,-0.021408,-0.456756,0,1595105938208
0.215591,0.024673,-0.23793,0.130523,0.010147,-0.252456,0,1595105938326
-0.005096,0.045074,0.363998,-0.220687,0.020401,0.339325,0,1595105938413
0.045883,0.240952,0.458786,0.050979,0.195878,0.413712,0,1595105938617
-0.076508,-0.016373,-0.236145,-0.122391,-0.257325,-0.477097,0,1595105938631
0.096603,0.093048,0.290588,0.173111,0.109421,0.306961,0,1595105938749
-0.009506,0.032791,-0.374222,-0.106109,-0.060257,-0.46727,0,1595105938923
0.045273,0.055878,0.757553,0.054779,0.023087,0.724762,0,1595105938964
0.041504,0.022171,-0.680222,-0.003769,-0.033707,-0.7361,0,1595105939133
-0.091476,0.272812,-0.052902,-0.13298,0.250641,-0.075073,0,1595105939165
0.015549,0.193314,-0.306168,0.107025,-0.079498,-0.57898,0,1595105939333
-0.006653,0.033661,1.053116,-0.022202,-0.159653,0.859802,0,1595105939436
0.159393,0.227432,-0.993011,0.166046,0.193771,-1.026672,0,1595105939539
-0.13829,-0.146057,-0.034805,-0.297683,-0.373489,-0.262237,0,1595105939641
0.040787,0.182724,0.327026,0.179077,0.328781,0.473083,0,1595105939744
0.09346,0.090637,-0.532837,0.052673,-0.092087,-0.715561,0,1595105939847
-0.009033,0.182602,0.285767,-0.102493,0.091965,0.19513,0,1595105939949
-0.168549,0.069504,0.476273,-0.159516,-0.113098,0.293671,0,1595105940152
